637566976 0.504059
637599744 0.499281
637632512 0.495743
637665280 0.492358
637566978 0.504059
637599746 0.499281
637632514 0.495743
637665282 0.492358
637566980 0.469586
637599748 0.469586
637632516 0.469586
637566982 0.469586
637599750 0.469586
637632518 0.469586
637566984 0.571343
637599752 0.562249
637632520 0.551948
637566986 0.571343
637599754 0.562249
637632522 0.551948
637566989 0.502902
637632525 0.502902
637566993 0.502902
637632529 0.502902
637566997 0.502902
637632533 0.502902
637567001 0.502902
637632537 0.502902
637567005 0.502902
637632541 0.502902
637567104 0.656134
637599872 0.630282
637632640 0.611131
637665408 0.592814
637567106 0.656134
637599874 0.630282
637632642 0.611131
637665410 0.592814
637567108 0.802921
637599876 0.762827
637632644 0.712796
637567110 0.802921
637599878 0.762827
637632646 0.712796
637567112 1.02024
637599880 0.97103
637632648 0.915287
637567114 1.02024
637599882 0.97103
637632650 0.915287
637567117 0.681708
637632653 0.681708
637567121 0.681708
637632657 0.681708
637567125 0.681708
637632661 0.681708
637567129 0.681708
637632665 0.681708
637567133 0.681708
637632669 0.681708
637567232 0.621662
637600000 0.600586
637632768 0.584975
637665536 0.570042
637567234 0.621662
637600002 0.600586
637632770 0.584975
637665538 0.570042
637567236 0.802921
637600004 0.762827
637632772 0.712796
637567238 0.802921
637600006 0.762827
637632774 0.712796
637567240 0.918482
637600008 0.878367
637632776 0.832924
637567242 0.918482
637600010 0.878367
637632778 0.832924
637567245 0.803675
637632781 0.803675
637567249 0.803675
637632785 0.803675
637567253 0.803675
637632789 0.803675
637567257 0.803675
637632793 0.803675
637567261 0.803675
637632797 0.803675
637567360 0.435114
637600128 0.439891
637632896 0.44343
637665664 0.446815
637567362 0.435114
637600130 0.439891
637632898 0.44343
637665666 0.446815
637567364 0.469586
637600132 0.469586
637632900 0.469586
637567366 0.469586
637600134 0.469586
637632902 0.469586
637567368 0.36783
637600136 0.376923
637632904 0.387224
637567370 0.36783
637600138 0.376923
637632906 0.387224
637567373 0.836124
637632909 0.836124
637567377 0.836124
637632913 0.836124
637567381 0.836124
637632917 0.836124
637567385 0.836124
637632921 0.836124
637567389 0.836124
637632925 0.836124
637567488 0.283038
637600256 0.308891
637633024 0.328041
637665792 0.346359
637567490 0.283038
637600258 0.308891
637633026 0.328041
637665794 0.346359
637567492 0.136252
637600260 0.176345
637633028 0.226376
637567494 0.136252
637600262 0.176345
637633030 0.226376
637567496 -0.0810657
637600264 -0.0318579
637633032 0.0238858
637567498 -0.0810657
637600266 -0.0318579
637633034 0.0238858
637567501 0.77036
637633037 0.77036
637567505 0.77036
637633041 0.77036
637567509 0.77036
637633045 0.77036
637567513 0.77036
637633049 0.77036
637567517 0.77036
637633053 0.77036
637567616 0.317511
637600384 0.338586
637633152 0.354198
637665920 0.36913
637567618 0.317511
637600386 0.338586
637633154 0.354198
637665922 0.36913
637567620 0.136252
637600388 0.176345
637633156 0.226376
637567622 0.136252
637600390 0.176345
637633158 0.226376
637567624 0.0206907
637600392 0.0608052
637633160 0.106248
637567626 0.0206907
637600394 0.0608052
637633162 0.106248
637567629 0.624003
637633165 0.624003
637567633 0.624003
637633169 0.624003
637567637 0.624003
637633173 0.624003
637567641 0.624003
637633177 0.624003
637567645 0.624003
637633181 0.624003
637567757 0.436271
637633293 0.436271
637567761 0.436271
637633297 0.436271
637567765 0.436271
637633301 0.436271
637567769 0.436271
637633305 0.436271
637567773 0.436271
637633309 0.436271
637567885 0.257465
637633421 0.257465
637567889 0.257465
637633425 0.257465
637567893 0.257465
637633429 0.257465
637567897 0.257465
637633433 0.257465
637567901 0.257465
637633437 0.257465
637568013 0.135497
637633549 0.135497
637568017 0.135497
637633553 0.135497
637568021 0.135497
637633557 0.135497
637568025 0.135497
637633561 0.135497
637568029 0.135497
637633565 0.135497
637568141 0.103048
637633677 0.103048
637568145 0.103048
637633681 0.103048
637568149 0.103048
637633685 0.103048
637568153 0.103048
637633689 0.103048
637568157 0.103048
637633693 0.103048
637568269 0.168813
637633805 0.168813
637568273 0.168813
637633809 0.168813
637568277 0.168813
637633813 0.168813
637568281 0.168813
637633817 0.168813
637568285 0.168813
637633821 0.168813
637568397 0.315169
637633933 0.315169
637568401 0.315169
637633937 0.315169
637568405 0.315169
637633941 0.315169
637568409 0.315169
637633945 0.315169
637568413 0.315169
637633949 0.315169
637571072 0.537484
637603840 0.528074
637636608 0.521104
637669376 0.514437
637571074 0.537484
637603842 0.528074
637636610 0.521104
637669378 0.514437
637571076 0.536424
637603844 0.528384
637636612 0.518353
637571078 0.536424
637603846 0.528384
637636614 0.518353
637571080 0.670007
637603848 0.652097
637636616 0.631808
637571082 0.670007
637603850 0.652097
637636618 0.631808
637571200 0.665091
637603968 0.637997
637636736 0.617927
637669504 0.59873
637571202 0.665091
637603970 0.637997
637636738 0.617927
637669506 0.59873
637571204 0.831275
637603972 0.787771
637636740 0.733484
637571206 0.831275
637603974 0.787771
637636742 0.733484
637571208 1.04668
637603976 0.995105
637636744 0.936685
637571210 1.04668
637603978 0.995105
637636746 0.936685
637571328 0.597193
637604096 0.579508
637636864 0.566409
637669632 0.553879
637571330 0.597193
637604098 0.579508
637636866 0.566409
637669634 0.553879
637571332 0.764438
637604100 0.728973
637636868 0.684718
637571334 0.764438
637604102 0.728973
637636870 0.684718
637571336 0.846254
637604104 0.812594
637636872 0.774463
637571338 0.846254
637604106 0.812594
637636874 0.774463
637571456 0.401688
637604224 0.411098
637636992 0.418068
637669760 0.424735
637571458 0.401688
637604226 0.411098
637636994 0.418068
637669762 0.424735
637571460 0.402749
637604228 0.410788
637636996 0.42082
637571462 0.402749
637604230 0.410788
637636998 0.42082
637571464 0.269165
637604232 0.287075
637637000 0.307365
637571466 0.269165
637604234 0.287075
637637002 0.307365
637571584 0.274082
637604352 0.301176
637637120 0.321245
637669888 0.340443
637571586 0.274082
637604354 0.301176
637637122 0.321245
637669890 0.340443
637571588 0.107897
637604356 0.151401
637637124 0.205688
637571590 0.107897
637604358 0.151401
637637126 0.205688
637571592 -0.107503
637604360 -0.0559325
637637128 0.0024875
637571594 -0.107503
637604362 -0.0559325
637637130 0.0024875
637571712 0.34198
637604480 0.359664
637637248 0.372764
637670016 0.385294
637571714 0.34198
637604482 0.359664
637637250 0.372764
637670018 0.385294
637571716 0.174734
637604484 0.210199
637637252 0.254454
637571718 0.174734
637604486 0.210199
637637254 0.254454
637571720 0.0929182
637604488 0.126578
637637256 0.164709
637571722 0.0929182
637604490 0.126578
637637258 0.164709
637575168 0.568846
637607936 0.55509
637640704 0.544901
637673472 0.535154
637575170 0.568846
637607938 0.55509
637640706 0.544901
637673474 0.535154
637575172 0.60123
637607940 0.585396
637640708 0.565637
637575174 0.60123
637607942 0.585396
637640710 0.565637
